site_id,latitude,longitude,igbp,bowen_ratio,bowen_std,bowen_median,mean_H,mean_LE,mean_netrad,mean_TA,n_valid_months,total_months,biome_group,ceres_sfc_net_sw_mean,ceres_sfc_net_sw_std,ceres_sfc_net_lw_mean,ceres_sfc_net_lw_std,ceres_toa_net_mean,ceres_toa_net_std,ceres_toa_sw_up_mean,ceres_toa_sw_up_std,ceres_toa_lw_up_mean,ceres_toa_lw_up_std,ceres_toa_net_clr_mean,ceres_toa_net_clr_std,ceres_toa_sw_clr_mean,ceres_toa_sw_clr_std,ceres_toa_lw_clr_mean,ceres_toa_lw_clr_std,ceres_toa_cre_sw_mean,ceres_toa_cre_sw_std,ceres_toa_cre_lw_mean,ceres_toa_cre_lw_std,ceres_toa_cre_net_mean,ceres_toa_cre_net_std,ceres_sfc_net_rad,ceres_atm_absorption,forcing_proxy_raw,forcing_proxy,cre_jja,cre_djf,era5_cape,era5_tcwv,era5_blh,era5_precip,source,eta
CA-NS6,55.9167,-98.9644,OSH,1.275322570172504,1.6998459132443733,1.1122123282799925,30.2193179160302,23.69543096217817,107.70942938947472,7.1289254627889065,1183,1826.0,Shrubland,111.0318603515625,72.68370819091797,-45.30782699584961,11.194859504699709,-45.14560317993164,87.97476959228516,91.50995635986328,45.94546890258789,213.3750762939453,22.01459503173828,-22.3603458404541,108.38069152832033,50.42642593383789,23.70362663269043,231.6678771972656,26.142492294311523,-41.08354568481445,28.543399810791016,18.29279327392578,6.2160162925720215,-22.79074478149414,24.04202461242676,65.72403335571289,-110.86963653564452,0.2805633460999767,0.5517073262913647,,,17.418750762939453,10.331587791442873,547.242431640625,593.0370546411723,FluxDataKit-v3,0.9618202267716482
US-xYE,44.9535,-110.5391,ENF,1.2805390480843142,1.2658322905818291,1.6334863731464488,51.79002835485233,40.44392744784331,84.23031662199125,4.456036873802073,1301,1461.0,Forest,131.14601135253906,78.94853973388672,-58.02861022949219,22.02188491821289,-21.882169723510746,81.94599914550781,117.42224884033205,40.31907653808594,215.227294921875,23.693405151367188,0.2728243470191955,96.99759674072266,71.19453430175781,30.084413528442383,239.2991943359375,21.86665153503418,-46.22771835327149,22.77590751647949,24.071889877319336,5.822131156921387,-22.15582847595215,21.72262382507324,73.11740112304688,-94.99957084655762,0.6148620880445645,1.2090813833967906,,,18.924219131469727,6.624303340911865,642.5621337890625,739.4442160148174,FluxDataKit-v3,0.5478159485011542
US-Fcr,65.3968,-148.9348,OSH,1.3338573630617132,0.9184028923883112,1.172278132037257,37.05640119526304,27.781382193823497,75.7762322479377,4.237720625461699,975,1461.0,Shrubland,86.692138671875,74.84782409667969,-46.740047454833984,13.432985305786133,-73.01173400878906,94.97881317138672,79.28223419189453,57.47640609741211,207.30682373046875,19.62820625305176,-58.65087890625,117.50848388671876,46.80949401855469,32.719276428222656,225.4150238037109,23.66080665588379,-32.47274398803711,29.73375129699707,18.10818672180176,7.374229907989502,-14.364559173583984,24.885967254638672,39.952091217041016,-112.96382522583008,0.4890240659368697,0.9616301047893188,,,7.540625095367432,9.26136875152588,414.7674560546875,389.3196128774434,FluxDataKit-v3,0.5170570374564585
US-Tw2,38.0969,-121.6365,CRO,1.3469907341305287,0.947440714036086,1.625929069882316,92.60543889100836,68.74987076342762,130.7234766759669,15.151423136393255,730,731.0,Cropland,182.84825134277344,77.48599243164062,-82.94524383544922,24.26352310180664,-3.1284122467041016,77.3818588256836,81.81661987304688,17.62238121032715,257.1395874023437,28.415586471557617,-0.2977011203765869,79.12359619140625,61.39570999145508,17.496355056762695,274.7258605957031,18.82968521118164,-20.420907974243164,14.646413803100586,17.586288452148438,10.863920211791992,-2.8346197605133057,8.059957504272461,99.90300750732422,-103.03141975402832,0.7084070990596103,1.3930308145410015,,,5.927083492279053,15.127497673034668,394.25390625,452.46768568176776,FluxDataKit-v3,0.04123091038625222
IT-Ren,46.58686,11.43369,ENF,1.3506828095619623,2.5108224147252343,1.428423509579642,70.23037775401252,51.99620314764265,94.5843100405796,5.654534608954648,5285,8036.0,Forest,116.6610336303711,60.78206253051758,-56.67610168457031,12.226866722106934,-35.753292083740234,77.38176727294922,118.43976593017578,47.523807525634766,219.19419860839844,15.352392196655272,-9.121082305908203,100.78799438476562,68.26832580566406,24.28925323486328,242.73570251464844,15.454423904418944,-50.17143630981445,28.99017333984375,23.54149627685547,5.41655158996582,-26.629941940307617,26.6551456451416,59.98493194580078,-95.73822402954102,0.7425161501297786,1.4601037719669958,-50.61478042602539,3.007741928100586,28.021093368530277,10.935749053955078,420.8860778808594,1033.2795267459005,FluxDataKit-v3,0.5121516635492055
US-Fmf,35.1426,-111.7273,ENF,1.3507935132908118,2.2102850558523337,1.6925271864159428,80.42075240382641,59.535933221877016,110.56728652468472,9.629292614698834,2173,2191.0,Forest,187.3416290283203,61.57172393798828,-108.44866180419922,24.341686248779297,4.275338172912598,64.19251251220703,94.8589096069336,26.69780731201172,248.2017059326172,21.37215232849121,2.143662929534912,63.93739700317383,75.05186462402344,19.689367294311523,270.1396179199219,22.23651123046875,-19.80704116821289,13.305279731750488,21.93791580200196,9.03785800933838,2.130876541137696,7.973755359649658,78.8929672241211,-74.6176290512085,0.7273467128622357,1.430274181635412,,,52.07682418823242,8.29106330871582,779.8929443359375,631.8187486613169,FluxDataKit-v3,0.03579143595845553
RU-Zot,60.80080032348633,89.35079956054686,WSA,1.3606930251666522,0.9061928834354196,1.376881321416532,67.82024801748786,49.84243085186793,107.03960954146196,13.61463569072023,143,365.0,Savanna,88.27721405029297,70.16485595703125,-41.95172882080078,11.049481391906738,-64.37487030029297,84.59224700927734,93.20645141601562,55.56153869628906,207.0115966796875,25.342098236083984,-43.56147003173828,110.89657592773438,51.12174224853516,28.28124046325684,228.2913055419922,27.135225296020508,-42.08470916748047,31.70687294006348,21.27969741821289,6.039747714996338,-20.805015563964844,29.487852096557617,46.32548522949219,-110.70035552978516,0.6335995460747413,1.2459272259311955,-48.84075546264648,11.280159950256348,20.67760467529297,10.404887199401855,551.6808471679688,691.6353106498718,FluxDataKit-v3,0.41741574815637505
FR-FBn,43.24079,5.67865,MF,1.3612856376343745,3.628635260099021,1.5910188703958126,52.72401253829205,38.7310429792789,97.2209743035864,13.83911674993858,4594,4749.0,Forest,162.54127502441406,76.21559143066406,-63.2459602355957,11.335929870605469,-8.346633911132812,89.2987289428711,81.99976348876953,24.32504844665528,241.45152282714844,18.75054359436035,-3.5625317096710205,92.99148559570312,54.94960784912109,19.09556579589844,263.7221374511719,14.661725044250488,-27.050153732299805,13.084890365600586,22.270606994628903,6.949213981628418,-4.7795491218566895,10.553571701049805,99.29531478881836,-107.64194869995116,0.542311089926478,1.066415145101942,-1.513437271118164,-0.3284093141555786,91.5609359741211,17.235965728759766,487.2213439941406,704.517571721226,FluxDataKit-v3,0.12340357383129981
IT-Cpz,41.70524978637695,12.376110076904297,EBF,1.3673000614259694,1.2124170774955632,1.6313287904651377,60.6990700179009,44.39337913478721,118.32038565091308,15.570531304229617,2840,2922.0,Forest,169.7399139404297,79.72322082519531,-69.86351013183594,9.444787979125977,-3.1545372009277344,89.9078140258789,80.29470825195312,20.07719993591309,246.4696350097656,21.28492927551269,10.07162857055664,102.87704467773438,41.51463317871094,8.872980117797852,272.0226135253906,11.233622550964355,-38.78007507324219,15.960102081298828,25.552988052368164,11.077004432678224,-13.227090835571287,16.235790252685547,99.87640380859376,-103.03094100952148,0.5130060190725256,1.0087888638632951,-20.077882766723636,2.686349868774414,205.68333435058597,19.41700935363769,390.7455749511719,959.62485531345,FluxDataKit-v3,0.29795188141482054
FI-Sod,67.36186218261719,26.63783073425293,ENF,1.3794560688723354,1.963920461480256,1.4382201552539695,42.72621112102171,30.9732307430052,57.152256428354896,6.445849242321303,688,2557.0,Forest,71.95066833496094,68.34686279296875,-38.24469375610352,10.445135116577148,-90.73773193359376,90.17310333251952,87.10716247558594,66.68232727050781,209.8095550537109,20.036413192749023,-72.77690124511719,121.28504180908205,49.25579452514648,37.15288162231445,229.70297241210932,21.74785423278809,-37.85136413574219,34.82658767700195,19.89341926574707,4.812496185302734,-17.957948684692383,33.03290557861328,33.70597457885742,-124.44370651245116,0.7475857261135888,1.470072722830813,-59.89785003662109,15.842479705810549,10.493489265441896,10.605984687805176,515.8119506835938,668.6598516535014,FluxDataKit-v3,0.579789329492142
AU-Gin,-31.375,115.6500015258789,WSA,1.4135199622036003,1.630592485716608,1.4074679470211908,77.1991053081433,54.614796658261625,133.2122815676386,18.649916383960235,2119,2192.0,Savanna,208.41177368164065,76.71505737304688,-77.9792251586914,7.935718059539795,14.433022499084473,87.5373764038086,75.96682739257812,14.578365325927734,268.8457336425781,12.387908935546877,24.398866653442383,91.8970718383789,46.42599105834961,11.63735580444336,288.4191589355469,6.80993127822876,-29.54083633422852,10.893181800842283,19.57343482971192,6.945092678070068,-9.967400550842283,10.29233455657959,130.43254852294922,-115.99952602386476,0.5795194286868018,1.1395826253824437,-5.258097171783447,-10.849382400512695,22.667186737060547,17.96373748779297,669.5496215820312,425.71689118631184,FluxDataKit-v3,0.1825036649538547
BW-Ma1,-19.91650009155273,23.56032943725586,SAV,1.453183342896484,3.500316781332832,1.4182747104318647,68.90707850623427,47.41802116234607,138.2569539401987,22.07544553457215,363,366.0,Savanna,205.36257934570312,24.80703353881836,-90.61515808105467,24.076335906982425,26.58467102050781,60.48188400268555,98.08364868164062,34.93281936645508,268.69488525390625,26.205427169799805,29.00454330444336,62.45691680908203,74.445068359375,15.009888648986816,289.9107971191406,8.522278785705566,-23.638591766357425,22.5637435913086,21.21592330932617,19.35565757751465,-2.422666072845459,6.819480419158936,114.74742126464844,-88.16275024414062,0.4983986450044252,0.9800645297573792,-0.2930213212966919,-5.080426216125488,163.96067810058594,22.83156967163086,789.1685180664062,540.7914746319875,FluxDataKit-v3,0.05109167387122559
CA-Qfo,49.6925,-74.3421,ENF,1.4550902330345394,3.364851805646594,1.541834049813497,58.94615938243244,40.51031203714584,86.41598690460452,4.066663523414967,2421,2922.0,Forest,110.49252319335938,67.98575592041016,-37.76885986328125,11.121827125549316,-38.72602844238281,81.28128814697266,113.23883819580078,41.94921875,213.6600646972656,21.106779098510746,-8.333715438842773,102.6867218017578,60.475955963134766,23.06728744506836,236.0337371826172,24.81853675842285,-52.76287841796875,28.423940658569336,22.3736629486084,5.8500752449035645,-30.389219284057617,24.750661849975582,72.72366333007812,-111.44969177246094,0.682120999757877,1.3413411203383214,,,16.917448043823242,11.510542869567873,621.3583374023438,1093.193267006427,FluxDataKit-v3,0.750160089021094
CA-NS3,55.9117,-98.3822,ENF,1.4595177077390349,2.4301078286306,1.2904102386167762,47.20455672724526,32.34257212293141,112.2761686961692,4.858643646602343,1194,1826.0,Forest,111.0318603515625,72.68370819091797,-45.30782699584961,11.194859504699709,-45.14560317993164,87.97476959228516,91.50995635986328,45.94546890258789,213.3750762939453,22.01459503173828,-22.3603458404541,108.38069152832033,50.42642593383789,23.70362663269043,231.6678771972656,26.142492294311523,-41.08354568481445,28.543399810791016,18.29279327392578,6.2160162925720215,-22.79074478149414,24.04202461242676,65.72403335571289,-110.86963653564452,0.4204325572863607,0.8267499133106411,,,16.827863693237305,10.276135444641112,547.7139282226562,599.6174301253632,FluxDataKit-v3,0.7046670467292592
DK-ZaH,74.47319793701172,-20.55030059814453,GRA,1.460554603525409,1.3112445852746482,1.8879191386516192,27.69301446053944,18.96061564127457,58.29215817289557,-3.616144700593563,2528,5114.0,Grassland,58.4371452331543,66.93553924560547,-42.0201530456543,13.571309089660645,-101.21822357177734,81.30168914794922,91.86203002929688,86.37987518310547,197.84915161132807,23.73712730407715,-130.42840576171875,53.835594177246094,116.35780334472656,113.6143798828125,202.5607452392578,21.29373359680176,24.49578285217285,32.22065353393555,4.711606502532959,5.658143997192383,29.2073917388916,29.73884010314941,16.4169921875,-117.63521575927734,0.4750727255354222,0.9341958129687452,,,,,,,FluxDataKit-v3,1.5404242294385873
CA-Ca2,49.8705,-125.2909,ENF,1.4720629158571676,1.7191716579551115,1.2346684094416835,55.23809216075978,37.52427397343624,78.7899593118936,10.031871283217736,3454,4383.0,Forest,123.2424545288086,76.02489471435547,-43.89413070678711,10.334586143493652,-34.13883209228516,88.00364685058594,100.86959075927734,38.45816040039063,221.438217163086,21.57464027404785,-9.719732284545898,116.92957305908205,42.45783233642578,14.113414764404297,255.43118286132807,12.204648971557615,-58.4117546081543,28.12261962890625,33.99296188354492,11.775673866271973,-24.41879844665528,32.29859924316406,79.34832382202148,-113.48715591430664,0.7010803488563474,1.3786232954504416,,,18.30182266235352,13.4822416305542,346.5571594238281,2119.7111066430807,FluxDataKit-v3,0.6507467263441675
US-Me3,44.3154,-121.6078,ENF,1.5064683105340044,1.9101713759111,1.91986314899024,47.309083034157325,31.403968276894897,102.65175991992604,9.31125002944546,1983,2192.0,Forest,156.67269897460938,84.33118438720703,-72.12608337402344,23.68497467041016,-10.438434600830078,86.88113403320312,90.39170837402344,27.64672470092773,230.8153533935547,27.038646697998047,3.0447492599487305,97.82622528076172,52.75547409057617,15.459646224975586,254.96600341796875,19.29177474975586,-37.63623046875,17.718093872070312,24.15063095092773,9.493037223815918,-13.485601425170898,16.130231857299805,84.54661560058594,-94.98505020141602,0.4608696730680602,0.9062665477569168,,,7.118229389190674,10.45803928375244,604.6713256835938,710.6410776032135,FluxDataKit-v3,0.42942348260785795
AU-Whr,-36.67319869995117,145.02940368652344,EBF,1.5075183168658837,1.5585041977544398,1.4195052337084288,75.16267993203242,49.85855169461219,109.06482786420788,15.150460759943202,550,731.0,Forest,167.8288116455078,68.90467834472656,-73.54962158203125,19.070253372192383,-9.542510032653809,83.11083221435547,100.68467712402344,29.56561851501465,249.87921142578125,14.044955253601074,2.453470468521118,86.91426086425781,67.26958465576172,21.08513069152832,271.29742431640625,15.329140663146973,-33.41508483886719,12.900187492370604,21.41823959350586,6.139848709106445,-11.996849060058594,9.960341453552246,94.27919006347656,-103.82170009613036,0.6891559946861546,1.3551749239919544,-10.292000770568848,-13.250741004943848,14.838281631469728,16.39077377319336,674.0221557617188,517.0197656843811,FluxDataKit-v3,0.24061768046413182
ES-ES1,39.345970153808594,-0.3188099861145019,ENF,1.5133175575221396,1.0693668253519342,1.7199053927036627,75.24629854388458,49.72274204436681,123.27279316642246,18.381879936809483,2353,2922.0,Forest,172.24607849121094,69.67493438720703,-68.95846557617188,11.332160949707031,-1.7369686365127563,81.21930694580078,86.12239074707031,24.170839309692383,247.44061279296875,19.22943115234375,2.1309871673583984,84.3254623413086,57.77009201049805,17.57723617553711,271.9228210449219,15.251070022583008,-28.352294921875,14.959906578063965,24.48219490051269,8.038111686706543,-3.8700997829437256,11.250163078308104,103.28761291503906,-105.02458155155182,0.6104047504001918,1.2003163545063866,,,207.7833404541016,21.17292022705078,469.9670715332031,462.3012599768117,FluxDataKit-v3,0.07783359532928609
US-SRG,31.789400100708008,-110.82769775390624,GRA,1.5209914719530644,3.326149642313751,1.879572750483733,59.09740594899526,38.85452814085135,87.27410658298759,18.9047643628037,2128,2191.0,Grassland,201.013412475586,53.68484115600586,-110.78571319580078,24.55056571960449,12.637150764465332,62.11225891113281,89.9322509765625,24.82460021972656,258.9263000488281,19.501314163208008,12.955599784851074,62.83829879760742,66.39157104492188,14.778125762939451,282.1473693847656,16.76688575744629,-23.540679931640625,16.378814697265625,23.221088409423828,14.61663818359375,-0.319592148065567,7.775238037109375,90.22769927978516,-77.59054851531982,0.6771470744624634,1.331560259566409,,,86.14140319824219,12.973994255065918,791.9916381835938,337.1654110378586,FluxDataKit-v3,0.008225351416108187
ES-LgS,37.09793472290039,-2.965830087661743,OSH,1.5440939413991632,1.2175921552144129,1.6630846999192253,54.69607786832522,35.42276567626642,124.38434781857625,6.226300975723071,349,365.0,Shrubland,175.5038604736328,66.36640930175781,-86.51719665527344,17.56967544555664,-2.5309534072875977,72.33818817138672,92.40109252929688,24.61164665222168,249.867904663086,22.17342758178711,2.6498003005981445,74.62684631347656,69.02198791503906,18.82562255859375,268.068115234375,18.6352596282959,-23.37910461425781,13.465217590332031,18.20022392272949,6.522365093231201,-5.178880214691162,9.962377548217772,88.98666381835938,-91.51761722564696,0.4397344105393669,0.864705597824361,,,67.47682189941406,12.2622709274292,478.8718872070313,520.8487680647522,FluxDataKit-v3,0.1462020290008315
US-Me4,44.49919891357422,-121.62239837646484,ENF,1.551212019808106,0.870104021367198,1.656671105536375,104.66794638960424,67.47494543173556,133.40661931731142,11.144376459336842,266,1827.0,Forest,156.67269897460938,84.33118438720703,-72.12608337402344,23.68497467041016,-10.438434600830078,86.88113403320312,90.39170837402344,27.64672470092773,230.8153533935547,27.038646697998047,3.0447492599487305,97.82622528076172,52.75547409057617,15.459646224975586,254.96600341796875,19.29177474975586,-37.63623046875,17.718093872070312,24.15063095092773,9.493037223815918,-13.485601425170898,16.130231857299805,84.54661560058594,-94.98505020141602,0.784578358444483,1.5428160321741673,,,6.350260257720947,10.884317398071287,595.6436157226562,693.5701228212565,FluxDataKit-v3,0.19986087189672927
CA-NS2,55.9058,-98.5247,ENF,1.5574354658751906,3.2821095138291057,1.3412492786083867,51.32372284469174,32.953996469992234,108.85880822911432,2.901872736142028,1215,1826.0,Forest,111.0318603515625,72.68370819091797,-45.30782699584961,11.194859504699709,-45.14560317993164,87.97476959228516,91.50995635986328,45.94546890258789,213.3750762939453,22.01459503173828,-22.3603458404541,108.38069152832033,50.42642593383789,23.70362663269043,231.6678771972656,26.142492294311523,-41.08354568481445,28.543399810791016,18.29279327392578,6.2160162925720215,-22.79074478149414,24.04202461242676,65.72403335571289,-110.86963653564452,0.4714705560313601,0.9271124097603082,,,16.827863693237305,10.276135444641112,547.7139282226562,599.6174301253632,FluxDataKit-v3,0.6915927420896368
ZA-Kru,-25.019699096679688,31.49690055847168,SAV,1.5847656635810787,4.025782763656252,1.8496036499497168,71.84156396734798,45.33261012546696,113.29412459693712,21.60806862034212,1022,1096.0,Savanna,177.00282287597656,30.583690643310547,-63.13028717041016,17.3977108001709,1.7859553098678589,64.1200180053711,110.50238800048828,41.27503204345703,265.8088684082031,16.201444625854492,28.95389175415039,78.8874282836914,63.3271369934082,13.213533401489258,285.8138732910156,5.100077152252197,-47.17524719238281,29.08626747131348,20.004976272583008,13.26672077178955,-27.17027282714844,17.974441528320312,113.8725357055664,-112.08658039569856,0.6341155309062709,1.2469418724121677,-9.278834342956545,-43.26308441162109,81.39348602294922,26.976449966430664,669.4348754882812,530.701166135259,FluxDataKit-v3,0.599353815100197
US-xMB,38.2483,-109.3883,OSH,1.60812433768828,2.222261337872905,1.695413959658675,59.53429960140422,37.02095553568097,63.84796021275177,11.30834919131058,1581,1826.0,Shrubland,172.75143432617188,67.29298400878906,-93.61566925048828,25.31591415405273,-3.6379003524780273,69.36418151855469,98.49337768554688,25.052471160888672,240.96859741210932,24.67136001586914,-5.293428897857666,69.18174743652344,76.74276733398438,21.08102035522461,264.3769836425781,25.42243385314941,-21.75061416625977,11.01860237121582,23.408342361450195,6.946856021881104,1.6577304601669312,8.730690002441406,79.1357650756836,-82.77366542816162,0.9324385525085886,1.8335723033192983,,,17.75130271911621,8.81958293914795,817.9701538085938,289.11579080158845,FluxDataKit-v3,0.04477816512783423
IE-Ca1,52.85879135131836,-6.918139934539795,CRO,1.617178556549556,2.2940020042923863,1.7581896786075588,32.34522995910771,20.00102575445975,62.97687196525275,12.038377265401335,553,1096.0,Cropland,99.00946807861328,58.96268844604492,-44.80055618286133,6.7766313552856445,-62.08930206298828,82.99797821044922,111.38058471679688,52.97161865234375,224.7737274169922,12.052884101867676,-22.71349334716797,124.04630279541016,42.5352783203125,17.51742172241211,254.2490081787109,8.325546264648438,-68.84529876708984,40.1761474609375,29.47527503967285,6.889101982116699,-39.37002182006836,43.53691482543945,54.20891189575195,-116.29821395874023,0.5136048989056502,1.0099665173098191,,,12.820833206176758,15.797143936157228,670.777099609375,902.9570478014648,FluxDataKit-v3,1.9684001362425019
CA-LP1,55.1119,-122.8414,ENF,1.667084059580236,2.273778601676397,1.8059252715459968,46.773664426317,28.05717213689536,75.49797959038163,5.891130658352036,3982,5114.0,Forest,105.09268188476562,71.37487030029297,-44.98041534423828,9.884037971496582,-48.225807189941406,88.09184265136719,99.0234832763672,49.30425262451172,208.93585205078125,17.871875762939453,-25.09125709533692,112.86940002441406,50.69229507446289,26.58324241638184,234.1324615478516,18.57601547241211,-48.33118438720703,28.21394157409668,25.196638107299805,5.552943706512451,-23.134546279907227,27.123441696166992,60.112266540527344,-108.33807373046876,0.6195353131314247,1.2182709391732984,,,13.726041793823242,9.776688575744627,495.9670715332031,926.7012646887453,FluxDataKit-v3,0.8245501780090357
ES-Abr,38.701839,-6.785881,SAV,1.759774304365884,3.076270581968019,1.2636596206079562,69.90757575766733,39.72530771942245,87.86605989033247,17.473732895185737,2188,2192.0,Savanna,173.41859436035156,71.265869140625,-85.16078186035156,24.602195739746094,-9.425545692443848,75.23332977294922,89.9224853515625,23.720531463623047,255.3259429931641,23.95760726928711,1.8262978792190552,78.61885070800781,63.05826187133789,18.149057388305664,270.9342041015625,18.61314392089844,-26.864238739013672,15.87183666229248,15.608280181884766,7.494028091430664,-11.255955696105955,11.65316104888916,88.2578125,-97.68335819244383,0.7956152335147438,1.5645192408087536,,,20.110937118530277,17.017627716064453,642.9270629882812,448.8185502123088,FluxDataKit-v3,0.2833447074999675
DK-Lva,55.68330001831055,12.08329963684082,GRA,1.7686831382816244,1.7668656560551286,2.281101118870001,61.90678847018143,35.00162755570078,106.76241282556234,10.48761579165671,106,730.0,Grassland,107.50135803222656,75.4455795288086,-48.942779541015625,10.77464771270752,-56.48950958251953,96.17019653320312,91.16607666015624,43.07532501220703,225.04640197753903,16.273746490478516,-34.20949172973633,123.42052459716795,41.51847457885742,18.676795959472656,252.41506958007807,13.042752265930176,-49.64760208129883,27.96532821655273,27.3686580657959,7.132199764251709,-22.278940200805664,30.857154846191406,58.55857849121094,-115.04808807373048,0.5798556517388764,1.1402437834548582,-55.58432769775391,8.417537689208984,22.32135391235352,15.159398078918455,611.9197998046875,710.4133651591837,FluxDataKit-v3,0.6365115497944053
IT-Noe,40.606178283691406,8.151689529418945,CSH,1.7694741555045157,3.4106668404702214,2.221580742647266,62.80856348587167,35.49560941056163,106.89824164618224,16.43291112305638,3970,4018.0,Shrubland,170.5679473876953,78.22175598144531,-62.91844940185547,14.910931587219238,-4.141821384429932,88.16514587402344,83.21553039550781,20.20279312133789,248.6791839599609,20.734418869018555,2.4382998943328857,95.3117446899414,49.609806060791016,14.308083534240724,275.7037658691406,12.291226387023926,-33.6057243347168,17.136001586914062,27.02459144592285,10.32945728302002,-6.581132888793945,14.927977561950684,107.64949798583984,-111.79131937026978,0.5875546923751931,1.1553833844879782,-5.059063911437988,1.79433274269104,165.30416870117188,18.786081314086918,526.2255249023438,591.7099572252482,FluxDataKit-v3,0.18540695590468567
IT-Cp2,41.704266,12.357293,EBF,1.7711233839312244,2.1265104372956705,2.107423388141488,66.23177613576945,37.3953484758131,99.92045796002216,-79.1692665095908,3035,3288.0,Forest,169.7399139404297,79.72322082519531,-69.86351013183594,9.444787979125977,-3.1545372009277344,89.9078140258789,80.29470825195312,20.07719993591309,246.4696350097656,21.28492927551269,10.07162857055664,102.87704467773438,41.51463317871094,8.872980117797852,272.0226135253906,11.233622550964355,-38.78007507324219,15.960102081298828,25.552988052368164,11.077004432678224,-13.227090835571287,16.235790252685547,99.87640380859376,-103.03094100952148,0.6628450017940126,1.3034362783620932,-20.077882766723636,2.686349868774414,322.68670654296875,19.808202743530277,416.5606689453125,946.7208385467528,FluxDataKit-v3,0.353709522031234
FI-Var,67.7549,29.61,ENF,1.7829458476711455,2.644473118656169,1.756573628054145,52.18022967234559,29.266300903363128,73.13244948447716,7.06961319326958,897,1827.0,Forest,70.27783966064453,66.63426208496094,-37.15760040283203,10.258039474487305,-91.9402847290039,88.93798065185547,88.51148986816406,68.03331756591797,209.6136474609375,19.81622695922852,-73.39486694335938,120.49710845947266,49.46126556396485,37.761043548583984,230.11593627929688,21.44844055175781,-39.05022430419922,35.30827713012695,20.50228500366211,4.742269515991211,-18.54793930053711,33.47914505004883,33.1202392578125,-125.0605239868164,0.7135031034810503,1.403051734996947,-61.391693115234375,15.967910766601562,9.345833778381348,10.062406539916992,524.80859375,659.7487273393199,FluxDataKit-v3,0.6337643886660674
US-Fuf,35.089,-111.762,ENF,1.8152126593712,2.7307545751242874,1.815102283172637,95.30661480314696,52.504379754690426,112.52013331672876,8.96217847431541,2133,2191.0,Forest,187.3416290283203,61.57172393798828,-108.44866180419922,24.341686248779297,4.275338172912598,64.19251251220703,94.8589096069336,26.69780731201172,248.2017059326172,21.37215232849121,2.143662929534912,63.93739700317383,75.05186462402344,19.689367294311523,270.1396179199219,22.23651123046875,-19.80704116821289,13.305279731750488,21.93791580200196,9.03785800933838,2.130876541137696,7.973755359649658,78.8929672241211,-74.6176290512085,0.8470183245772729,1.6655996646325903,,,32.90755081176758,8.930072784423828,753.3184814453125,483.5638403892517,FluxDataKit-v3,0.04058473885594918
CA-NS7,56.6358,-99.9483,OSH,1.8593101296048853,1.387702137648645,2.240658009621355,68.45552235116125,36.8176998883497,104.15352042970616,4.169718814406577,1308,1826.0,Shrubland,104.66303253173828,73.67776489257812,-42.855106353759766,10.154977798461914,-50.47978210449219,89.10049438476562,93.82300567626952,47.10361862182617,211.59487915039065,22.25174140930176,-29.949352264404297,108.8322525024414,55.74750900268555,28.681909561157227,229.13845825195312,27.10459899902344,-38.07549285888672,28.167800903320312,17.5435848236084,6.903868675231934,-20.53190994262696,23.64476585388184,61.80792617797852,-112.2877082824707,0.657255962820405,1.292445841473133,,,13.905729293823242,10.071768760681152,541.4293212890625,581.0104892589152,FluxDataKit-v3,0.5576641127742995
US-Ton,38.43159866333008,-120.96600341796876,WSA,1.8929592833718023,4.241816762119316,1.7929218076405944,85.45833616046986,45.14536414552384,105.30346623939631,16.528160646287382,4889,5113.0,Savanna,187.98789978027344,81.71734619140625,-83.84269714355469,23.950984954833984,4.024676322937012,79.8691635131836,81.59648132324219,22.84063148498535,250.20584106445312,27.90371894836425,12.314943313598633,83.24247741699219,57.331016540527344,13.490832328796388,266.1775817871094,21.23984146118164,-24.26546096801757,17.102449417114258,15.971779823303224,7.896627426147461,-8.293680191040039,13.126484870910645,104.14520263671876,-100.12052631378174,0.8115434297878603,1.5958408753010715,,,9.7421875,14.785696983337402,363.0418090820313,782.5712277553976,FluxDataKit-v3,0.18371056138357356
AU-Emr,-23.858699798583984,148.47459411621094,GRA,1.8978410842515443,3.170496680329376,2.2066428554023734,97.66582257774184,51.46153879172582,122.8959837178122,21.93411747832279,730,731.0,Grassland,205.06971740722656,43.69312286376953,-85.12169647216797,18.67519760131836,17.116867065429688,61.680912017822266,93.6950225830078,28.663476943969727,272.7873840332031,13.227727890014648,32.18621826171875,67.64239501953125,62.83831024169922,12.61820125579834,288.57275390625,8.198824882507324,-30.856708526611328,19.37923622131348,15.785372734069824,9.878215789794922,-15.071335792541504,11.753928184509276,119.9480209350586,-102.8311538696289,0.7947031271745818,1.5627256503158429,-8.947003364562988,-23.815183639526367,59.89323043823242,25.480064392089844,806.912353515625,499.0510060451925,FluxDataKit-v3,0.29286601501633935
